id,asset_id,dr7objid,ra,dec,gz2class,broad_morphology,object_type,confidence,anomaly_score,ood_score,priority,catalog_status,catalog_name,observation_time,image_url,split,is_demo,explanation,provenance,p_smooth,p_features,p_edgeon,p_spiral,p_bar,p_odd
LIB-001254,134262,587739648354222182,163.17902,31.34485,Er,SMOOTH,Galaxy,0.7041,0.1623,0.1623,LOW,MATCHED,SDSS DR7 J587739+6483,2026-06-22T05:53:00Z,/library/images/134262.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.70 with 70.4% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7041,0.3594,0.0,0.0,0.0,0.0287
LIB-001255,134469,587739651030384734,229.85521,23.39826,Er,SMOOTH,Galaxy,0.901,0.2267,0.2267,LOW,MATCHED,SDSS DR7 J587739+6510,2026-07-23T06:54:00Z,/library/images/134469.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.90 with 90.1% confidence. Original GZ2 taxonomy: 'Er'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.35).",Galaxy Zoo 2 Survey / SDSS DR7,0.901,0.0,0.0,0.0,0.0,0.3544
LIB-001256,134591,587739651569287395,234.66745,21.99838,Ei,SMOOTH,Galaxy,0.9045,0.0937,0.0937,LOW,MATCHED,SDSS DR7 J587739+6515,2026-08-24T07:55:00Z,/library/images/134591.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.90 with 90.5% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.9045,0.1268,0.0,0.0,0.0,0.0918
LIB-001257,135310,587739706872037566,213.2133,26.51391,Ei,SMOOTH,Galaxy,0.8623,0.0962,0.0962,LOW,MATCHED,SDSS DR7 J587739+7068,2026-09-25T08:56:00Z,/library/images/135310.jpg,test,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.86 with 86.2% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.8623,0.1724,0.0,0.0,0.0,0.0547
LIB-001258,135630,587739706888356128,250.22745,13.00081,Er,SMOOTH,Galaxy,0.911,0.242,0.242,LOW,MATCHED,SDSS DR7 J587739+7068,2026-10-26T09:57:00Z,/library/images/135630.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.91 with 91.1% confidence. Original GZ2 taxonomy: 'Er'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.40).",Galaxy Zoo 2 Survey / SDSS DR7,0.911,0.044,0.0,0.0,0.0,0.395
LIB-001259,135967,587739707418149146,235.20003,20.20445,Ei,SMOOTH,Galaxy,0.5,0.25,0.25,LOW,WEAK_MATCH,SDSS DR7 J587739+7074,2026-11-27T10:58:00Z,/library/images/135967.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.45 with 50.0% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.4478,0.3452,0.0514,0.3444,0.4796,0.0
LIB-001260,136092,587739707422015751,243.64806,16.70173,Ei,SMOOTH,Galaxy,0.6695,0.2188,0.2188,LOW,MATCHED,SDSS DR7 J587739+7074,2026-12-28T11:59:00Z,/library/images/136092.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.67 with 66.9% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.6695,0.1504,0.359,0.0,0.8062,0.107
LIB-001261,136682,587739708478849116,203.75491,29.43987,Ei,SMOOTH,Galaxy,0.762,0.1325,0.1325,LOW,MATCHED,SDSS DR7 J587739+7084,2026-01-01T12:00:00Z,/library/images/136682.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.76 with 76.2% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.762,0.172,0.143,0.0,0.0,0.027
LIB-001262,136764,587739708482453655,213.01399,27.86308,Ei,SMOOTH,Galaxy,0.6474,0.1763,0.1763,LOW,MATCHED,SDSS DR7 J587739+7084,2026-02-02T13:01:00Z,/library/images/136764.jpg,val,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.65 with 64.7% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.6474,0.1772,0.0,0.4729,0.0,0.0
LIB-001263,137344,587739719753990276,194.77692,28.81178,Ei,SMOOTH,Galaxy,0.773,0.227,0.227,LOW,MATCHED,SDSS DR7 J587739+7197,2026-03-03T14:02:00Z,/library/images/137344.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.77 with 77.3% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.773,0.227,0.1,0.222,0.111,0.227
LIB-001264,138108,587739720306589849,233.46387,20.62446,Ei,SMOOTH,Galaxy,0.5,0.2675,0.2675,LOW,WEAK_MATCH,SDSS DR7 J587739+7203,2026-04-04T15:03:00Z,/library/images/138108.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.47 with 50.0% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.47,0.2943,0.0,0.5321,0.0,0.035
LIB-001265,140232,587739809962262687,241.99257,15.26905,Ei,SMOOTH,Galaxy,0.7053,0.2787,0.2787,LOW,MATCHED,SDSS DR7 J587739+8099,2026-05-05T16:04:00Z,/library/images/140232.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.71 with 70.5% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7053,0.3714,0.0,0.0,0.0,0.2626
LIB-001266,140343,587739810484256922,207.203,25.53984,Ei,SMOOTH,Galaxy,0.6667,0.206,0.206,LOW,MATCHED,SDSS DR7 J587739+8104,2026-06-06T17:05:00Z,/library/images/140343.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.67 with 66.7% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.6667,0.1429,0.167,0.6384,0.6114,0.0787
LIB-001267,141186,587739811035676944,241.47513,16.3362,Er,SMOOTH,Galaxy,0.7578,0.1726,0.1726,LOW,MATCHED,SDSS DR7 J587739+8110,2026-07-07T18:06:00Z,/library/images/141186.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.76 with 75.8% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7578,0.5831,0.0,0.0986,0.0,0.103
LIB-001268,142287,587739827124895877,207.36378,25.0306,Ei,SMOOTH,Galaxy,0.7118,0.1945,0.1945,LOW,MATCHED,SDSS DR7 J587739+8271,2026-08-08T19:07:00Z,/library/images/142287.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.71 with 71.2% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7118,0.2804,0.143,0.5772,0.4235,0.1007
LIB-001269,142360,587739827127910580,214.86348,23.63617,Er,SMOOTH,Galaxy,0.6353,0.2389,0.2389,LOW,MATCHED,SDSS DR7 J587739+8271,2026-09-09T20:08:00Z,/library/images/142360.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.64 with 63.5% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.6353,0.4032,0.0216,0.0,0.0,0.1131
LIB-001270,142409,587739827130007710,219.7855,22.2951,Ei(o),SMOOTH,Galaxy,0.6047,0.5251,0.5251,MEDIUM,MATCHED,SDSS DR7 J587739+8271,2026-10-10T21:09:00Z,/library/images/142409.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.60 with 60.5% confidence. Original GZ2 taxonomy: 'Ei(o)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.65).",Galaxy Zoo 2 Survey / SDSS DR7,0.6047,0.5429,0.0,0.0,0.0,0.6549
LIB-001271,142991,587739827675726050,240.23268,16.2999,Ei,SMOOTH,Galaxy,0.631,0.2197,0.2197,LOW,MATCHED,SDSS DR7 J587739+8276,2026-11-11T22:10:00Z,/library/images/142991.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.63 with 63.1% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.631,0.4754,0.0,0.1942,0.0,0.0704
LIB-001272,143098,587739827677036791,243.10283,15.14884,Er,SMOOTH,Galaxy,0.5123,0.2456,0.2456,LOW,WEAK_MATCH,SDSS DR7 J587739+8276,2026-12-12T23:11:00Z,/library/images/143098.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.51 with 51.2% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.5123,0.281,0.0,0.4577,0.0,0.0034
LIB-001273,143826,587739828744683756,229.77342,20.89943,Ei,SMOOTH,Galaxy,0.668,0.2307,0.2307,LOW,MATCHED,SDSS DR7 J587739+8287,2026-01-13T00:12:00Z,/library/images/143826.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.67 with 66.8% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.668,0.3929,0.0,0.0,0.0,0.1295
LIB-001274,143927,587739828749795653,241.30602,16.65512,Ei,SMOOTH,Galaxy,0.9341,0.0688,0.0688,LOW,MATCHED,SDSS DR7 J587739+8287,2026-02-14T01:13:00Z,/library/images/143927.jpg,test,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.93 with 93.4% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.9341,0.0854,0.0,0.0,0.0,0.0718
LIB-001275,144072,587739829274411129,212.76437,25.75137,Ei,SMOOTH,Galaxy,0.7087,0.1457,0.1457,LOW,MATCHED,SDSS DR7 J587739+8292,2026-03-15T02:14:00Z,/library/images/144072.jpg,test,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.71 with 70.9% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7087,0.3046,0.0,0.5872,0.4854,0.0
LIB-001276,144273,587739843769401465,209.19598,22.06338,Ec,SMOOTH,Galaxy,0.744,0.1868,0.1868,LOW,MATCHED,SDSS DR7 J587739+8437,2026-04-16T03:15:00Z,/library/images/144273.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.74 with 74.4% confidence. Original GZ2 taxonomy: 'Ec'.",Galaxy Zoo 2 Survey / SDSS DR7,0.744,0.4152,0.333,0.0,0.0,0.1175
LIB-001277,144323,587739843771891805,215.23882,21.03618,Er,SMOOTH,Galaxy,0.6172,0.2062,0.2062,LOW,MATCHED,SDSS DR7 J587739+8437,2026-05-17T04:16:00Z,/library/images/144323.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.62 with 61.7% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.6172,0.5953,0.0,0.191,0.0,0.0296
LIB-001278,144671,587739844319510617,240.10732,14.40758,Ei(o),SMOOTH,Galaxy,0.6961,0.4945,0.4945,MEDIUM,MATCHED,SDSS DR7 J587739+8443,2026-06-18T05:17:00Z,/library/images/144671.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.70 with 69.6% confidence. Original GZ2 taxonomy: 'Ei(o)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.69).",Galaxy Zoo 2 Survey / SDSS DR7,0.6961,0.0964,0.3338,0.0,0.0,0.685
LIB-001279,145042,587739844860051804,248.18398,11.7006,Ei,SMOOTH,Galaxy,0.7137,0.1922,0.1922,LOW,MATCHED,SDSS DR7 J587739+8448,2026-07-19T06:18:00Z,/library/images/145042.jpg,test,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.71 with 71.4% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7137,0.1405,0.0,0.0,0.0,0.0981
LIB-001280,148510,587741391038709819,151.62175,27.64046,Er,SMOOTH,Galaxy,0.5,0.4006,0.4006,MEDIUM,WEAK_MATCH,SDSS DR7 J587741+3910,2026-08-20T07:19:00Z,/library/images/148510.jpg,val,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.45 with 50.0% confidence. Original GZ2 taxonomy: 'Er'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.30).",Galaxy Zoo 2 Survey / SDSS DR7,0.4483,0.3273,0.0,0.0,0.0,0.3012
LIB-001281,148690,587741392107536628,139.54004,24.54932,Er,SMOOTH,Galaxy,0.5365,0.2972,0.2972,LOW,WEAK_MATCH,SDSS DR7 J587741+3921,2026-09-21T08:20:00Z,/library/images/148690.jpg,test,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.54 with 53.6% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.5365,0.2887,0.0,0.0,0.0,0.1309
LIB-001282,149379,587741422176567470,134.1999,22.71102,Ei,SMOOTH,Galaxy,0.7448,0.1726,0.1726,LOW,MATCHED,SDSS DR7 J587741+4221,2026-10-22T09:21:00Z,/library/images/149379.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.74 with 74.5% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7448,0.454,0.193,0.5135,0.0777,0.0901
LIB-001283,149585,587741489286348809,139.61137,21.26405,A,SMOOTH,Galaxy,0.5,0.3922,0.3922,LOW,WEAK_MATCH,SDSS DR7 J587741+4892,2026-11-23T10:22:00Z,/library/images/149585.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.37 with 50.0% confidence. Original GZ2 taxonomy: 'A'.",Galaxy Zoo 2 Survey / SDSS DR7,0.3746,0.28,0.377,0.0,0.0,0.2845
LIB-001284,150175,587741489835737194,170.28296,28.75771,Ei,SMOOTH,Galaxy,0.7759,0.203,0.203,LOW,MATCHED,SDSS DR7 J587741+4898,2026-12-24T11:23:00Z,/library/images/150175.jpg,val,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.78 with 77.6% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.7759,0.0996,0.0,0.808,0.0,0.182
LIB-001285,150258,587741490351702602,120.90729,14.3362,Ei,SMOOTH,Galaxy,0.8381,0.1514,0.1514,LOW,MATCHED,SDSS DR7 J587741+4903,2026-01-25T12:24:00Z,/library/images/150258.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.84 with 83.8% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.8381,0.0865,0.6131,0.0,0.0,0.1408
LIB-001286,150455,587741490364874923,150.68068,25.6847,Er,SMOOTH,Galaxy,0.5513,0.2781,0.2781,LOW,WEAK_MATCH,SDSS DR7 J587741+4903,2026-02-26T13:25:00Z,/library/images/150455.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.55 with 55.1% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.5513,0.4292,0.0,0.2573,0.401,0.1075
LIB-001287,151483,587741531710619789,167.98018,28.04587,Er,SMOOTH,Galaxy,0.5639,0.2715,0.2715,LOW,WEAK_MATCH,SDSS DR7 J587741+5317,2026-03-27T14:26:00Z,/library/images/151483.jpg,test,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.56 with 56.4% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.5639,0.209,0.0,0.0,0.0,0.1069
LIB-001288,153779,587741568735838297,158.54865,30.70274,Er,SMOOTH,Galaxy,0.8464,0.1144,0.1144,LOW,MATCHED,SDSS DR7 J587741+5687,2026-04-28T15:27:00Z,/library/images/153779.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.85 with 84.6% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.8464,0.1043,0.333,0.0,0.641,0.0751
LIB-001289,153965,587741600424067161,191.54305,26.27318,Ei,SMOOTH,Galaxy,0.9542,0.054,0.054,LOW,MATCHED,SDSS DR7 J587741+6004,2026-05-01T16:28:00Z,/library/images/153965.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.95 with 95.4% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.9542,0.0,0.0,0.0,0.0,0.0623
LIB-001290,154543,587741601497088015,189.72249,27.17231,Ei,SMOOTH,Galaxy,0.92,0.05,0.05,LOW,MATCHED,SDSS DR7 J587741+6014,2026-06-02T17:29:00Z,/library/images/154543.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.92 with 92.0% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.92,0.0,0.0,0.0,0.0,0.0
LIB-001291,154563,587741601498005587,192.19951,27.03256,Ei(r),SMOOTH,Galaxy,0.7323,0.5079,0.5079,MEDIUM,MATCHED,SDSS DR7 J587741+6014,2026-07-03T18:30:00Z,/library/images/154563.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.73 with 73.2% confidence. Original GZ2 taxonomy: 'Ei(r)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.75).",Galaxy Zoo 2 Survey / SDSS DR7,0.7323,0.4127,0.0,0.0,0.0,0.7481
LIB-001292,155325,587741602574565539,199.47835,27.23698,Er,SMOOTH,Galaxy,0.8561,0.1754,0.1754,LOW,MATCHED,SDSS DR7 J587741+6025,2026-08-04T19:31:00Z,/library/images/155325.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.86 with 85.6% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.8561,0.1546,0.167,0.0,0.0,0.2068
LIB-001293,155616,587741603109601321,194.76625,28.1237,Er,SMOOTH,Galaxy,0.9482,0.177,0.177,LOW,MATCHED,SDSS DR7 J587741+6031,2026-09-05T20:32:00Z,/library/images/155616.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.95 with 94.8% confidence. Original GZ2 taxonomy: 'Er'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.30).",Galaxy Zoo 2 Survey / SDSS DR7,0.9482,0.025,0.0,0.0,0.0,0.3023
LIB-001294,157216,587741709944946773,145.77283,22.77614,Er,SMOOTH,Galaxy,0.8421,0.1204,0.1204,LOW,MATCHED,SDSS DR7 J587741+7099,2026-10-06T21:33:00Z,/library/images/157216.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.84 with 84.2% confidence. Original GZ2 taxonomy: 'Er'.",Galaxy Zoo 2 Survey / SDSS DR7,0.8421,0.1311,0.0,0.0,0.0,0.0829
LIB-001295,157433,587741709957922889,178.06999,28.15951,Er,SMOOTH,Galaxy,0.99,0.1829,0.1829,LOW,MATCHED,SDSS DR7 J587741+7099,2026-11-07T22:34:00Z,/library/images/157433.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 1.00 with 99.0% confidence. Original GZ2 taxonomy: 'Er'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.36).",Galaxy Zoo 2 Survey / SDSS DR7,1.0,0.0,0.0,0.0,0.0,0.3558
LIB-001296,157813,587741721212289068,192.61082,26.70898,Ei,SMOOTH,Galaxy,0.799,0.121,0.121,LOW,MATCHED,SDSS DR7 J587741+7212,2026-12-08T23:35:00Z,/library/images/157813.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.80 with 79.9% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.799,0.18,0.222,0.0,0.286,0.041
LIB-001297,157989,587741721749815327,194.33954,27.02299,Ei,SMOOTH,Galaxy,0.6465,0.2193,0.2193,LOW,MATCHED,SDSS DR7 J587741+7217,2026-01-09T00:36:00Z,/library/images/157989.jpg,train,False,"This observation is classified as a smooth galaxy exhibiting symmetric, featureless light distribution. Smooth morphology probability is 0.65 with 64.6% confidence. Original GZ2 taxonomy: 'Ei'.",Galaxy Zoo 2 Survey / SDSS DR7,0.6465,0.2291,0.0,0.1667,0.5019,0.0852
